Student_ID,Date,In_Time,Out_Time
1631,2024-12-23,11:56:00,12:42:00
1631,2024-02-18,09:02:00,10:55:00
1631,2024-01-08,09:09:00,10:33:00
1631,2024-10-24,10:52:00,12:44:00
1631,2024-01-23,10:27:00,13:21:00
1631,2024-03-22,10:08:00,12:35:00
1631,2024-08-25,11:44:00,13:29:00
1631,2024-06-20,10:44:00,13:24:00
1631,2024-11-18,11:03:00,12:48:00
1632,2024-05-29,11:20:00,13:46:00
1632,2024-12-30,10:25:00,12:48:00
1632,2024-11-13,10:00:00,12:42:00
1632,2024-12-16,09:09:00,10:23:00
1632,2024-09-25,09:57:00,11:18:00
1632,2024-03-23,10:44:00,13:07:00
1632,2024-09-27,09:19:00,12:04:00
1632,2024-06-06,11:48:00,13:45:00
1632,2024-12-09,10:09:00,12:08:00
1632,2024-08-11,10:56:00,13:22:00
1632,2024-06-18,09:13:00,10:08:00
1632,2024-05-18,11:02:00,13:12:00
1632,2024-09-13,11:12:00,12:59:00
1632,2024-04-06,10:59:00,12:29:00
1632,2024-11-10,10:17:00,12:54:00
1632,2024-02-03,11:35:00,13:36:00
1632,2024-06-06,11:05:00,11:57:00
1632,2024-08-13,10:12:00,12:03:00
1632,2024-02-22,09:21:00,10:17:00
1632,2024-03-22,11:22:00,13:13:00
1632,2024-05-09,11:09:00,12:18:00
1632,2024-08-08,09:09:00,12:08:00
1632,2024-09-03,10:11:00,11:10:00
1632,2024-04-19,10:07:00,12:04:00
1632,2024-03-19,10:16:00,12:54:00
1632,2024-06-09,10:56:00,12:52:00
1632,2024-09-20,09:58:00,10:56:00
1632,2024-10-19,09:10:00,10:01:00
1632,2024-04-08,09:02:00,10:22:00
1632,2024-07-17,09:35:00,10:31:00
1632,2024-10-09,10:49:00,13:24:00
1632,2024-12-05,10:19:00,11:46:00
1632,2024-11-12,10:55:00,12:54:00
1632,2024-03-27,09:41:00,10:22:00
1632,2024-06-25,10:37:00,12:49:00
1632,2024-01-03,09:57:00,12:10:00
1632,2024-06-09,11:00:00,13:37:00
1632,2024-01-20,10:39:00,13:31:00
1632,2024-02-25,10:16:00,12:12:00
1633,2024-10-16,09:34:00,11:59:00
1633,2024-12-05,09:23:00,12:14:00
1633,2024-03-03,11:37:00,12:24:00
1633,2024-06-17,10:28:00,11:05:00
1633,2024-05-12,11:37:00,14:23:00
1633,2024-11-24,09:43:00,11:32:00
1633,2024-05-13,10:19:00,13:04:00
1633,2024-08-22,09:56:00,12:50:00
1633,2024-12-05,09:33:00,10:17:00
1633,2024-11-02,10:40:00,13:18:00
1633,2024-03-02,11:15:00,12:50:00
1633,2024-05-05,10:47:00,12:48:00
1633,2024-09-14,11:41:00,13:38:00
1633,2024-10-12,09:46:00,10:48:00
1633,2024-06-19,09:48:00,12:32:00
1633,2024-01-17,09:33:00,10:35:00
1633,2024-04-28,11:30:00,13:14:00
1633,2024-08-13,10:20:00,12:45:00
1633,2024-02-16,11:15:00,13:18:00
1633,2024-02-11,09:54:00,10:26:00
1633,2024-01-03,10:01:00,10:41:00
1633,2024-07-01,09:09:00,11:28:00
1633,2024-08-13,09:48:00,11:42:00
1633,2024-11-18,10:51:00,13:27:00
1633,2024-04-30,09:03:00,11:55:00
1633,2024-05-03,10:30:00,12:15:00
1633,2024-04-11,09:30:00,11:44:00
1633,2024-03-27,10:11:00,11:53:00
1633,2024-04-14,10:54:00,12:13:00
1633,2024-12-22,10:12:00,10:46:00
1633,2024-03-26,11:24:00,13:00:00
1633,2024-08-21,10:30:00,12:47:00
1633,2024-09-08,10:04:00,12:28:00
1633,2024-10-29,10:13:00,12:22:00
1633,2024-08-07,09:49:00,12:33:00
1633,2024-02-29,09:46:00,11:36:00
1633,2024-10-21,10:19:00,13:19:00
1633,2024-10-09,10:41:00,12:52:00
1633,2024-12-17,11:54:00,13:19:00
1633,2024-04-30,11:11:00,12:32:00
1633,2024-11-08,09:02:00,11:50:00
1633,2024-05-15,09:56:00,12:49:00
1633,2024-09-10,09:51:00,12:48:00
1633,2024-06-09,10:27:00,12:31:00
1633,2024-06-25,11:59:00,13:46:00
1633,2024-10-05,10:30:00,11:21:00
1633,2024-11-20,09:11:00,11:50:00
1634,2024-06-04,11:31:00,12:50:00
1634,2024-06-27,09:03:00,12:00:00
1634,2024-07-19,09:26:00,11:57:00
1634,2024-09-17,09:41:00,10:48:00
1634,2024-05-15,10:30:00,13:02:00
1634,2024-11-23,09:36:00,10:54:00
1634,2024-01-15,10:18:00,11:45:00
1634,2024-09-05,11:56:00,13:32:00
1634,2024-12-07,11:13:00,13:07:00
1634,2024-08-27,11:04:00,11:39:00
1634,2024-03-09,11:56:00,13:26:00
1634,2024-01-12,09:05:00,11:32:00
1634,2024-06-13,09:43:00,12:17:00
1634,2024-04-12,09:10:00,12:08:00
1634,2024-10-30,10:46:00,12:34:00
1634,2024-06-07,11:58:00,14:56:00
1634,2024-11-30,10:13:00,11:19:00
1634,2024-08-10,11:43:00,13:00:00
1634,2024-03-21,09:03:00,10:05:00
1634,2024-10-31,11:57:00,14:18:00
1634,2024-01-03,10:07:00,11:19:00
1634,2024-04-23,09:07:00,11:47:00
1634,2024-06-17,10:14:00,13:01:00
1634,2024-11-07,09:35:00,12:23:00
1634,2024-04-17,09:56:00,11:42:00
1634,2024-01-20,11:07:00,12:51:00
1634,2024-10-04,11:54:00,13:50:00
1634,2024-11-13,11:48:00,12:35:00
1634,2024-12-21,09:07:00,09:43:00
1634,2024-01-29,09:32:00,12:17:00
1634,2024-04-25,09:26:00,11:28:00
1634,2024-02-05,09:45:00,11:04:00
1634,2024-07-14,09:48:00,12:20:00
1634,2024-04-22,11:41:00,13:59:00
1634,2024-02-18,09:54:00,12:19:00
1634,2024-07-16,09:04:00,09:39:00
1634,2024-11-22,10:35:00,12:24:00
1634,2024-07-17,11:01:00,12:54:00
1634,2024-07-26,11:36:00,13:37:00
1634,2024-01-07,09:08:00,10:55:00
1634,2024-02-01,09:58:00,10:56:00
1634,2024-06-02,09:39:00,10:27:00
1634,2024-02-29,10:08:00,11:54:00
1634,2024-01-31,10:06:00,12:18:00
1634,2024-06-09,10:28:00,11:38:00
1634,2024-12-22,10:53:00,12:57:00
1634,2024-06-07,10:14:00,11:29:00
1634,2024-01-11,11:48:00,12:43:00
1634,2024-06-29,10:55:00,12:01:00
1634,2024-02-09,10:05:00,11:02:00
1634,2024-06-19,09:11:00,11:21:00
1634,2024-01-30,09:03:00,11:13:00
1634,2024-08-19,11:27:00,14:06:00
1634,2024-01-24,09:15:00,10:49:00
1634,2024-01-20,10:29:00,11:58:00
1634,2024-12-17,10:35:00,13:23:00
1634,2024-11-02,10:48:00,11:38:00
1634,2024-03-30,11:41:00,13:02:00
1634,2024-06-20,09:28:00,12:18:00
1634,2024-07-26,11:22:00,12:47:00
1634,2024-11-11,09:38:00,10:46:00
1634,2024-03-27,11:03:00,12:07:00
1634,2024-12-20,09:00:00,11:46:00
1634,2024-07-22,11:35:00,13:36:00
1634,2024-11-26,10:47:00,12:30:00
1634,2024-03-04,09:35:00,11:38:00
1634,2024-06-27,11:28:00,13:47:00
1634,2024-04-01,10:27:00,11:41:00
1635,2024-07-12,09:59:00,11:45:00
1635,2024-10-22,11:27:00,14:15:00
1635,2024-11-03,11:58:00,14:51:00
1635,2024-10-18,10:30:00,11:17:00
1635,2024-08-13,09:06:00,10:42:00
1635,2024-02-21,10:26:00,11:26:00
1635,2024-04-11,09:51:00,12:50:00
1635,2024-01-02,10:55:00,11:32:00
1635,2024-08-02,09:21:00,09:57:00
1635,2024-05-30,10:43:00,11:38:00
1635,2024-09-22,10:16:00,12:02:00
1635,2024-02-03,09:42:00,11:46:00
1635,2024-08-21,11:55:00,12:55:00
1635,2024-05-17,10:19:00,12:00:00
1635,2024-06-24,10:00:00,11:22:00
1635,2024-07-19,09:38:00,11:11:00
1635,2024-04-19,09:27:00,11:21:00
1636,2024-02-14,10:29:00,13:09:00
1636,2024-08-29,11:43:00,12:40:00
1636,2024-12-12,09:04:00,10:43:00
1636,2024-02-22,09:41:00,11:09:00
1636,2024-04-20,10:19:00,12:01:00
1636,2024-08-22,11:04:00,13:20:00
1636,2024-06-25,11:02:00,12:42:00
1636,2024-11-03,09:36:00,10:33:00
1636,2024-01-02,10:00:00,11:14:00
1636,2024-09-20,11:41:00,13:57:00
1636,2024-10-31,10:35:00,12:48:00
1636,2024-07-30,10:14:00,12:43:00
1636,2024-01-14,11:04:00,12:11:00
1636,2024-09-14,10:14:00,10:44:00
1636,2024-09-18,09:06:00,10:05:00
1636,2024-03-21,11:19:00,13:37:00
1636,2024-04-16,09:54:00,10:49:00
1637,2024-05-30,10:18:00,12:42:00
1637,2024-08-29,09:53:00,11:55:00
1637,2024-01-04,09:31:00,11:31:00
1637,2024-12-19,09:46:00,10:46:00
1637,2024-04-20,09:14:00,09:50:00
1637,2024-12-20,10:19:00,10:59:00
1637,2024-08-03,11:54:00,14:03:00
1637,2024-12-10,09:48:00,10:26:00
1637,2024-05-14,09:56:00,10:46:00
1637,2024-06-08,11:27:00,11:58:00
1637,2024-07-31,09:54:00,11:38:00
1637,2024-07-31,11:00:00,13:56:00
1637,2024-07-11,11:23:00,11:54:00
1637,2024-06-25,10:40:00,11:49:00
1637,2024-01-04,10:53:00,13:03:00
1637,2024-12-13,09:56:00,10:46:00
1637,2024-05-08,11:12:00,12:51:00
1637,2024-03-12,09:09:00,10:36:00
1637,2024-05-27,11:05:00,11:42:00
1637,2024-03-25,10:57:00,13:29:00
1637,2024-01-28,10:59:00,12:56:00
1637,2024-07-13,09:26:00,11:43:00
1637,2024-11-21,09:15:00,11:37:00
1637,2024-04-14,09:38:00,11:51:00
1638,2024-02-18,09:13:00,10:59:00
1638,2024-08-08,11:59:00,14:22:00
1638,2024-11-06,11:33:00,12:34:00
1638,2024-08-14,11:15:00,14:06:00
1638,2024-06-19,10:34:00,11:27:00
1638,2024-11-04,10:44:00,12:16:00
1638,2024-07-11,10:39:00,13:39:00
1638,2024-12-03,10:31:00,13:12:00
1638,2024-03-28,10:48:00,11:43:00
1638,2024-07-18,11:47:00,12:57:00
1638,2024-11-06,10:34:00,12:42:00
1638,2024-09-18,09:44:00,11:41:00
1638,2024-01-17,10:33:00,11:09:00
1638,2024-09-13,10:48:00,11:53:00
1638,2024-10-30,11:55:00,14:43:00
1638,2024-05-05,11:48:00,12:28:00
1638,2024-10-02,11:01:00,12:04:00
1638,2024-11-21,09:49:00,11:48:00
1638,2024-07-09,09:30:00,11:56:00
1638,2024-06-23,11:43:00,12:59:00
1638,2024-03-15,10:02:00,10:59:00
1638,2024-07-11,11:20:00,13:40:00
1638,2024-10-05,10:06:00,12:21:00
1638,2024-01-06,09:27:00,10:53:00
1638,2024-05-29,09:23:00,10:36:00
1638,2024-04-14,10:06:00,12:02:00
1638,2024-12-25,11:52:00,13:20:00
1638,2024-06-26,10:31:00,13:24:00
1638,2024-12-28,11:40:00,12:43:00
1638,2024-12-09,10:00:00,12:27:00
1638,2024-01-21,09:31:00,12:14:00
1638,2024-10-29,09:02:00,10:42:00
1638,2024-02-09,11:22:00,13:01:00
1638,2024-03-04,09:13:00,11:48:00
1638,2024-09-18,09:48:00,10:21:00
1638,2024-06-12,11:29:00,13:55:00
1638,2024-05-10,10:54:00,12:57:00
1638,2024-02-22,09:38:00,11:30:00
1638,2024-02-02,10:51:00,13:22:00
1638,2024-06-11,09:50:00,12:28:00
1638,2024-12-09,09:08:00,10:56:00
1638,2024-02-25,09:47:00,11:23:00
1638,2024-08-04,10:22:00,13:02:00
1638,2024-10-17,10:09:00,11:42:00
1638,2024-04-18,11:58:00,14:44:00
1638,2024-09-11,09:25:00,10:29:00
1638,2024-11-24,11:13:00,14:05:00
1638,2024-12-21,11:02:00,12:53:00
1638,2024-03-02,11:28:00,12:17:00
1638,2024-08-25,10:56:00,13:39:00
1638,2024-01-12,09:22:00,10:44:00
1638,2024-04-18,09:28:00,11:45:00
1638,2024-10-12,09:41:00,12:34:00
1638,2024-03-27,10:33:00,11:44:00
1638,2024-09-17,10:45:00,12:38:00
1638,2024-03-06,10:44:00,12:53:00
1638,2024-09-06,11:29:00,14:05:00
1638,2024-06-22,09:42:00,11:36:00
1638,2024-10-22,11:27:00,11:59:00
1638,2024-07-02,09:16:00,10:46:00
1638,2024-09-07,10:57:00,13:04:00
1638,2024-06-08,11:41:00,13:20:00
1638,2024-03-25,09:01:00,11:53:00
1638,2024-09-30,10:26:00,12:43:00
1639,2024-08-07,09:44:00,12:11:00
1639,2024-07-31,09:12:00,10:05:00
1639,2024-10-07,11:02:00,13:45:00
1639,2024-11-22,10:16:00,12:33:00
1639,2024-06-05,11:31:00,13:26:00
1639,2024-08-21,11:54:00,12:29:00
1639,2024-09-10,09:18:00,12:00:00
1639,2024-10-28,11:45:00,13:26:00
1639,2024-10-14,09:03:00,11:41:00
1639,2024-06-29,09:04:00,10:01:00
1639,2024-10-26,11:39:00,12:56:00
1639,2024-04-16,09:55:00,10:51:00
1639,2024-07-10,09:33:00,11:06:00
1639,2024-11-25,10:21:00,12:53:00
1639,2024-06-18,10:04:00,12:41:00
1639,2024-04-12,09:51:00,11:12:00
1639,2024-04-03,11:26:00,12:04:00
1639,2024-11-21,11:27:00,13:12:00
1639,2024-09-09,09:14:00,10:53:00
1639,2024-10-20,09:01:00,09:31:00
1639,2024-04-26,11:46:00,14:03:00
1639,2024-11-13,11:43:00,13:51:00
1639,2024-07-27,11:42:00,13:30:00
1639,2024-03-14,11:07:00,13:38:00
1639,2024-11-08,09:01:00,10:11:00
1639,2024-06-25,09:55:00,10:27:00
1639,2024-07-12,10:43:00,12:40:00
1639,2024-08-26,09:22:00,11:33:00
1639,2024-05-12,11:24:00,12:41:00
1639,2024-06-16,11:12:00,13:33:00
1640,2024-04-17,11:17:00,12:39:00
1640,2024-11-28,10:18:00,13:15:00
1640,2024-10-18,11:17:00,13:00:00
1640,2024-11-16,11:58:00,12:44:00
1640,2024-09-03,09:08:00,10:30:00
1640,2024-01-05,09:17:00,10:58:00
1640,2024-03-30,09:34:00,11:06:00
1640,2024-09-03,09:56:00,10:39:00
1640,2024-12-21,10:40:00,11:23:00
1640,2024-12-02,09:19:00,10:18:00
1640,2024-05-06,10:48:00,13:22:00
1640,2024-10-07,09:45:00,12:13:00
1640,2024-09-27,10:22:00,12:08:00
1640,2024-04-24,11:42:00,12:52:00
1640,2024-03-03,10:30:00,12:42:00
1640,2024-11-01,09:14:00,12:05:00
1640,2024-04-11,10:11:00,13:11:00
1640,2024-12-03,10:14:00,11:00:00
1640,2024-02-21,11:04:00,11:53:00
1640,2024-02-16,09:55:00,12:08:00
1640,2024-04-20,11:19:00,13:28:00
1640,2024-11-06,11:45:00,13:54:00
1640,2024-01-31,09:35:00,11:23:00
1640,2024-03-07,11:21:00,13:59:00
1640,2024-02-09,10:43:00,11:27:00
1640,2024-02-06,09:26:00,10:54:00
1640,2024-07-25,10:12:00,11:33:00
1640,2024-12-12,12:00:00,13:31:00
1640,2024-03-10,11:59:00,14:39:00
1640,2024-09-25,10:21:00,11:58:00
1640,2024-08-13,11:04:00,12:14:00
1640,2024-08-05,11:05:00,14:00:00
1640,2024-09-05,10:59:00,13:28:00
1640,2024-08-18,10:50:00,13:01:00
1640,2024-07-21,10:03:00,11:59:00
1640,2024-09-28,10:48:00,11:48:00
1640,2024-02-09,11:01:00,12:41:00
1640,2024-05-29,09:04:00,10:05:00
1640,2024-10-31,09:35:00,10:59:00
1640,2024-09-27,11:07:00,11:37:00
1640,2024-11-30,10:35:00,13:31:00
1640,2024-08-26,09:03:00,10:07:00
1640,2024-06-21,09:43:00,12:42:00
1640,2024-12-06,11:34:00,12:07:00
1640,2024-02-22,11:15:00,12:48:00
1640,2024-05-05,09:30:00,11:32:00
1640,2024-09-04,10:15:00,11:19:00
1640,2024-12-22,10:02:00,12:34:00
1640,2024-04-08,11:57:00,12:29:00
1640,2024-10-23,10:14:00,11:56:00
1640,2024-03-18,11:31:00,14:19:00
1640,2024-10-30,10:24:00,12:46:00
1640,2024-08-17,09:01:00,09:36:00
1640,2024-04-18,11:46:00,12:32:00
1640,2024-11-28,10:01:00,11:16:00
1640,2024-06-04,11:14:00,13:04:00
1640,2024-12-02,09:52:00,12:36:00
1640,2024-05-31,10:06:00,10:42:00
1640,2024-10-14,10:42:00,12:41:00
1640,2024-02-06,10:03:00,12:41:00
1640,2024-04-19,10:51:00,12:30:00
1640,2024-02-26,09:04:00,11:47:00
1640,2024-12-09,11:03:00,13:37:00
1640,2024-10-10,09:58:00,12:27:00
1640,2024-09-06,10:51:00,13:26:00
1640,2024-12-14,10:58:00,11:44:00
1640,2024-04-28,10:03:00,12:43:00
1640,2024-01-01,10:51:00,12:12:00
1640,2024-02-24,11:15:00,13:04:00
1640,2024-10-24,09:46:00,11:31:00
1641,2024-06-28,09:39:00,11:09:00
1641,2024-09-07,11:44:00,13:08:00
1641,2024-04-29,09:01:00,10:35:00
1641,2024-04-09,11:12:00,11:52:00
1641,2024-04-10,10:59:00,11:33:00
1641,2024-02-03,09:20:00,12:02:00
1641,2024-03-05,11:08:00,12:34:00
1641,2024-06-02,11:59:00,14:37:00
1641,2024-04-01,11:30:00,14:04:00
1641,2024-06-10,11:12:00,11:57:00
1641,2024-07-01,11:03:00,13:29:00
1641,2024-11-21,10:22:00,13:09:00
1641,2024-01-19,11:55:00,13:36:00
1641,2024-11-30,11:00:00,12:31:00
1641,2024-11-29,11:36:00,14:06:00
1641,2024-03-01,09:45:00,10:21:00
1641,2024-04-05,10:58:00,13:56:00
1641,2024-09-01,10:08:00,11:14:00
1641,2024-01-30,09:25:00,09:57:00
1641,2024-01-30,11:51:00,13:07:00
1641,2024-06-02,10:29:00,11:46:00
1641,2024-04-26,09:18:00,12:14:00
1641,2024-04-18,11:05:00,11:42:00
1641,2024-08-12,11:51:00,14:00:00
1641,2024-09-19,09:43:00,10:44:00
1641,2024-11-16,09:26:00,10:22:00
1641,2024-04-12,10:25:00,12:31:00
1641,2024-10-30,10:29:00,12:58:00
1641,2024-10-17,09:52:00,12:16:00
1641,2024-06-08,11:49:00,12:55:00
1641,2024-01-08,09:30:00,11:11:00
1641,2024-07-24,09:30:00,11:12:00
1641,2024-11-14,09:31:00,10:01:00
1641,2024-06-04,10:23:00,13:00:00
1641,2024-02-10,10:41:00,11:50:00
1641,2024-05-24,10:59:00,12:42:00
1641,2024-06-12,09:19:00,11:27:00
1641,2024-05-08,09:41:00,11:57:00
1641,2024-07-30,10:21:00,12:44:00
1641,2024-05-19,10:12:00,11:58:00
1641,2024-02-02,09:33:00,10:35:00
1641,2024-02-02,11:48:00,14:41:00
1641,2024-06-08,09:43:00,12:06:00
1641,2024-10-29,10:51:00,11:50:00
1641,2024-08-19,11:46:00,13:20:00
1641,2024-01-23,10:21:00,11:16:00
1642,2024-03-12,10:45:00,13:08:00
1642,2024-03-20,10:48:00,12:54:00
1642,2024-01-05,10:57:00,11:47:00
1642,2024-07-19,10:38:00,11:25:00
1642,2024-09-23,11:10:00,13:01:00
1642,2024-10-26,10:31:00,11:57:00
1642,2024-10-13,11:37:00,12:21:00
1642,2024-11-30,10:10:00,12:35:00
1642,2024-03-30,10:45:00,11:54:00
1642,2024-01-22,09:41:00,11:19:00
1642,2024-10-18,11:52:00,14:11:00
1642,2024-09-06,09:20:00,10:19:00
1642,2024-12-26,09:55:00,10:38:00
1642,2024-05-17,09:29:00,11:27:00
1642,2024-06-24,10:21:00,12:47:00
1642,2024-02-26,11:46:00,12:44:00
1642,2024-04-17,10:16:00,12:12:00
1642,2024-05-16,10:29:00,13:08:00
1642,2024-03-31,10:56:00,11:59:00
1642,2024-02-06,10:18:00,12:49:00
1642,2024-08-01,11:52:00,13:16:00
1642,2024-03-01,11:45:00,13:42:00
1642,2024-11-07,11:04:00,12:17:00
1642,2024-04-03,11:58:00,13:37:00
1642,2024-08-29,09:02:00,09:53:00
1642,2024-04-08,11:02:00,11:35:00
1642,2024-07-29,09:50:00,12:00:00
1642,2024-05-08,09:14:00,10:36:00
1642,2024-06-11,10:29:00,12:47:00
1642,2024-08-02,11:13:00,13:31:00
1642,2024-06-05,09:19:00,10:24:00
1642,2024-04-01,09:13:00,11:37:00
1642,2024-11-14,10:47:00,12:18:00
1642,2024-09-02,11:10:00,13:54:00
1642,2024-12-04,11:15:00,14:10:00
1642,2024-02-17,10:59:00,13:43:00
1642,2024-01-27,09:49:00,12:28:00
1642,2024-10-02,11:50:00,13:13:00
1642,2024-04-06,09:15:00,10:22:00
1642,2024-01-16,10:48:00,13:00:00
1642,2024-08-07,10:21:00,12:42:00
1642,2024-05-28,11:33:00,12:15:00
1642,2024-12-03,09:46:00,11:09:00
1642,2024-07-28,11:20:00,13:44:00
1642,2024-07-23,10:29:00,11:12:00
1643,2024-03-11,09:03:00,11:14:00
1643,2024-04-13,10:40:00,12:15:00
1643,2024-07-30,09:48:00,10:48:00
1643,2024-04-27,10:41:00,13:25:00
1643,2024-06-03,09:21:00,10:09:00
1643,2024-06-04,09:25:00,11:51:00
1643,2024-12-17,09:24:00,10:54:00
1643,2024-07-30,09:35:00,11:49:00
1643,2024-07-25,09:35:00,11:22:00
1643,2024-04-13,11:52:00,14:15:00
1643,2024-06-28,10:02:00,11:26:00
1643,2024-08-11,10:52:00,12:30:00
1643,2024-09-16,11:07:00,12:55:00
1643,2024-04-03,09:00:00,09:42:00
1643,2024-02-27,09:04:00,11:27:00
1643,2024-10-22,11:29:00,12:04:00
1643,2024-12-26,11:53:00,14:23:00
1643,2024-11-09,10:03:00,11:23:00
1643,2024-02-29,09:54:00,11:00:00
1643,2024-03-03,10:00:00,12:16:00
1643,2024-08-31,10:43:00,11:27:00
1643,2024-08-17,11:22:00,13:48:00
1643,2024-06-12,09:33:00,11:07:00
1643,2024-10-07,10:57:00,13:55:00
1643,2024-03-13,11:12:00,13:56:00
1643,2024-03-23,11:47:00,12:48:00
1643,2024-03-18,10:09:00,12:02:00
1643,2024-03-12,09:00:00,11:05:00
1643,2024-02-21,09:08:00,11:51:00
1643,2024-06-29,10:38:00,13:11:00
1643,2024-12-24,09:15:00,11:08:00
1643,2024-12-23,09:42:00,11:39:00
1643,2024-05-03,11:37:00,12:20:00
1643,2024-11-24,09:29:00,12:03:00
1643,2024-10-29,10:38:00,12:59:00
1643,2024-08-10,10:50:00,11:41:00
1643,2024-09-22,09:04:00,11:21:00
1643,2024-10-29,09:52:00,11:23:00
1643,2024-11-24,11:42:00,13:12:00
1643,2024-07-02,09:18:00,12:17:00
1643,2024-12-10,09:23:00,11:53:00
1643,2024-01-19,09:44:00,10:49:00
1643,2024-04-02,10:54:00,11:40:00
1643,2024-12-29,09:41:00,11:31:00
1643,2024-01-07,10:50:00,12:46:00
1643,2024-04-05,09:26:00,11:55:00
1643,2024-11-03,11:32:00,14:12:00
1643,2024-09-29,09:25:00,11:18:00
1643,2024-09-11,09:57:00,11:05:00
1643,2024-11-27,09:58:00,10:51:00
1643,2024-04-14,09:46:00,12:00:00
1643,2024-09-19,10:47:00,12:13:00
1643,2024-01-13,10:37:00,11:16:00
1643,2024-12-13,11:10:00,11:57:00
1643,2024-11-28,11:50:00,13:39:00
1643,2024-05-26,11:29:00,13:05:00
1643,2024-08-07,10:56:00,13:15:00
1643,2024-09-15,09:43:00,12:24:00
1643,2024-01-09,10:44:00,12:55:00
1643,2024-09-20,10:35:00,11:20:00
1643,2024-04-22,11:06:00,12:56:00
1643,2024-01-01,11:16:00,13:26:00
1643,2024-09-16,10:25:00,11:43:00
1644,2024-02-09,11:20:00,12:48:00
1644,2024-12-18,11:37:00,14:06:00
1644,2024-02-21,09:31:00,11:48:00
1644,2024-12-22,11:25:00,13:21:00
1644,2024-07-08,09:59:00,10:39:00
1644,2024-04-18,10:15:00,12:43:00
1644,2024-01-19,11:58:00,14:54:00
1644,2024-11-14,11:47:00,12:50:00
1644,2024-04-15,11:25:00,12:04:00
1644,2024-01-21,09:33:00,11:46:00
1644,2024-01-08,11:27:00,14:20:00
1644,2024-11-02,09:33:00,11:15:00
1644,2024-01-20,11:45:00,12:49:00
1644,2024-06-12,09:10:00,11:07:00
1644,2024-09-04,11:56:00,12:38:00
1644,2024-12-10,10:53:00,13:13:00
1644,2024-01-10,11:26:00,13:20:00
1644,2024-10-08,09:49:00,11:07:00
1644,2024-07-26,11:05:00,12:07:00
1644,2024-01-19,10:52:00,12:37:00
1644,2024-11-26,11:47:00,14:22:00
1644,2024-02-09,09:26:00,12:04:00
1644,2024-07-16,10:43:00,13:24:00
1644,2024-06-30,11:25:00,12:02:00
1645,2024-01-08,09:53:00,11:20:00
1645,2024-05-09,10:17:00,11:55:00
1645,2024-09-26,09:32:00,12:03:00
1645,2024-06-20,10:08:00,13:01:00
1645,2024-09-13,09:09:00,11:10:00
1645,2024-12-10,09:06:00,09:56:00
1645,2024-01-28,10:41:00,11:12:00
1645,2024-08-12,11:57:00,12:27:00
1645,2024-10-13,10:43:00,12:45:00
1645,2024-06-14,11:46:00,14:23:00
1645,2024-03-26,09:22:00,10:15:00
1645,2024-11-23,09:01:00,11:39:00
1645,2024-09-18,09:28:00,10:04:00
1645,2024-06-27,11:29:00,13:05:00
1646,2024-03-22,11:39:00,13:08:00
1646,2024-11-05,11:33:00,13:46:00
1646,2024-04-14,09:00:00,11:08:00
1646,2024-09-19,09:04:00,11:26:00
1646,2024-08-19,11:11:00,12:07:00
1646,2024-08-26,11:38:00,13:54:00
1646,2024-04-27,10:40:00,11:20:00
1646,2024-12-15,09:55:00,12:42:00
1646,2024-08-18,09:21:00,11:27:00
1646,2024-06-12,09:43:00,12:38:00
1646,2024-08-11,09:31:00,11:28:00
1646,2024-10-21,10:56:00,12:32:00
1646,2024-01-25,10:32:00,12:03:00
1646,2024-10-22,10:26:00,10:57:00
1646,2024-09-04,10:15:00,12:08:00
1646,2024-08-31,09:39:00,10:59:00
1646,2024-11-26,09:07:00,09:41:00
1646,2024-09-05,11:25:00,13:32:00
1646,2024-06-29,11:32:00,12:51:00
1646,2024-09-19,09:18:00,11:34:00
1646,2024-07-30,10:49:00,13:32:00
1646,2024-08-03,09:28:00,10:24:00
1646,2024-09-03,10:14:00,12:54:00
1646,2024-04-30,11:09:00,12:34:00
1646,2024-06-09,11:59:00,13:02:00
1646,2024-11-30,11:22:00,13:08:00
1646,2024-01-22,11:39:00,14:28:00
1646,2024-11-11,09:28:00,10:48:00
1646,2024-10-23,11:43:00,13:23:00
1646,2024-12-15,09:47:00,12:31:00
1646,2024-10-24,09:09:00,11:50:00
1647,2024-07-31,10:15:00,10:57:00
1647,2024-06-10,09:43:00,11:27:00
1647,2024-07-13,09:38:00,12:01:00
1647,2024-07-06,09:20:00,10:49:00
1647,2024-11-29,09:05:00,10:23:00
1647,2024-07-11,11:40:00,13:51:00
1647,2024-11-28,09:12:00,09:54:00
1647,2024-02-25,11:24:00,13:07:00
1647,2024-01-02,09:16:00,09:55:00
1647,2024-10-09,09:59:00,11:58:00
1647,2024-12-08,10:28:00,12:38:00
1647,2024-07-19,11:12:00,13:22:00
1647,2024-07-18,11:58:00,14:54:00
1647,2024-05-10,11:55:00,14:24:00
1647,2024-04-27,10:14:00,11:47:00
1647,2024-06-04,10:49:00,13:22:00
1647,2024-01-15,10:27:00,11:16:00
1647,2024-10-09,09:53:00,12:23:00
1647,2024-07-16,11:50:00,12:34:00
1647,2024-04-01,10:22:00,13:04:00
1647,2024-02-13,10:20:00,10:55:00
1647,2024-07-12,11:38:00,14:21:00
1647,2024-09-12,10:31:00,12:38:00
1647,2024-09-03,10:48:00,13:39:00
1647,2024-02-29,10:31:00,13:27:00
1647,2024-01-31,10:12:00,11:11:00
1647,2024-06-22,11:38:00,12:13:00
